timestamp,dem_hp_kw,dem_fp_kw,solar_kw,soc_kwh,bess_kw,cons_hp_kwh,cons_fp_kwh,demanda_bruta_kw,demanda_solar_kw,demanda_liquida_kw
2025-02-01 07:11:00,0.0,1294.1,353.0,0.0,0.0,0.0,323.5,1294.1,941.1,941.1
2025-02-01 07:26:00,0.0,1306.8,353.0,0.0,0.0,0.0,326.7,1306.8,953.8,953.8
2025-02-01 07:41:00,0.0,1357.7,353.0,250.0,1000.0,0.0,339.4,1357.7,1004.7,2004.7
2025-02-01 07:56:00,0.0,1370.5,353.0,500.0,1000.0,0.0,342.6,1370.5,1017.5,2017.5
2025-02-01 08:11:00,0.0,1442.8,806.4,750.0,1000.0,0.0,360.7,1442.8,636.4,1636.4
2025-02-01 08:26:00,0.0,1527.8,806.4,1000.0,1000.0,0.0,382.0,1527.8,721.5,1721.5
2025-02-01 08:41:00,0.0,1561.5,806.4,1250.0,1000.0,0.0,390.4,1561.5,755.1,1755.1
2025-02-01 08:56:00,0.0,1752.4,806.4,1500.0,1000.0,0.0,438.1,1752.4,946.1,1946.1
2025-02-01 09:11:00,0.0,1871.6,1241.4,1750.0,1000.0,0.0,467.9,1871.6,630.2,1630.2
2025-02-01 09:26:00,0.0,1948.0,1241.4,2000.0,1000.0,0.0,487.0,1948.0,706.6,1706.6
2025-02-01 09:41:00,0.0,1956.2,1241.4,2250.0,1000.0,0.0,489.0,1956.2,714.8,1714.8
2025-02-01 09:56:00,0.0,1510.5,1241.4,2500.0,1000.0,0.0,377.6,1510.5,269.1,1269.1
2025-02-01 10:11:00,0.0,1735.6,1361.3,2750.0,1000.0,0.0,433.9,1735.6,374.3,1374.3
2025-02-01 10:26:00,0.0,2177.2,1361.3,3000.0,1000.0,0.0,544.3,2177.2,815.9,1815.9
2025-02-01 10:41:00,0.0,2244.9,1361.3,3250.0,1000.0,0.0,561.2,2244.9,883.6,1883.6
2025-02-01 10:56:00,0.0,2274.5,1361.3,3500.0,1000.0,0.0,568.6,2274.5,913.2,1913.2
2025-02-01 11:11:00,0.0,2304.5,114.1,3652.4,609.6,0.0,576.1,2304.5,2190.4,2800.0
2025-02-01 11:26:00,0.0,2291.8,114.1,3808.0,622.3,0.0,572.9,2291.8,2177.7,2800.0
2025-02-01 11:41:00,0.0,2304.5,114.1,3960.4,609.6,0.0,576.1,2304.5,2190.4,2800.0
2025-02-01 11:56:00,0.0,2304.5,114.1,4112.8,609.6,0.0,576.1,2304.5,2190.4,2800.0
2025-02-01 12:11:00,0.0,2375.8,1123.0,4362.8,1000.0,0.0,593.8,2375.8,1252.8,2252.8
2025-02-01 12:26:00,0.0,2375.8,1123.0,4612.8,1000.0,0.0,593.8,2375.8,1252.8,2252.8
2025-02-01 12:41:00,0.0,2397.0,1123.0,4862.8,1000.0,0.0,599.1,2397.0,1274.0,2274.0
2025-02-01 12:56:00,0.0,2325.4,1123.0,5112.8,1000.0,0.0,581.4,2325.4,1202.4,2202.4
2025-02-01 13:11:00,0.0,2291.8,1481.7,5362.8,1000.0,0.0,572.9,2291.8,810.1,1810.1
2025-02-01 13:26:00,0.0,2287.2,1481.7,5612.8,1000.0,0.0,571.8,2287.2,805.5,1805.5
2025-02-01 13:41:00,0.0,2312.6,1481.7,5862.8,1000.0,0.0,578.2,2312.6,830.9,1830.9
2025-02-01 13:56:00,0.0,2388.7,1481.7,6112.8,1000.0,0.0,597.0,2388.7,907.0,1907.0
2025-02-01 14:11:00,0.0,2405.9,613.0,6200.0,348.8,0.0,601.3,2405.9,1792.9,2141.7
2025-02-01 14:26:00,0.0,2379.9,613.0,6200.0,0.0,0.0,594.8,2379.9,1766.9,1766.9
2025-02-01 14:41:00,0.0,2384.1,613.0,6200.0,0.0,0.0,595.9,2384.1,1771.1,1771.1
2025-02-01 14:56:00,0.0,2321.3,613.0,6200.0,0.0,0.0,580.3,2321.3,1708.3,1708.3
2025-02-01 15:11:00,0.0,2321.3,263.3,6200.0,0.0,0.0,580.3,2321.3,2058.0,2058.0
2025-02-01 15:26:00,0.0,2304.5,263.3,6200.0,0.0,0.0,576.1,2304.5,2041.2,2041.2
2025-02-01 15:41:00,0.0,2317.2,263.3,6200.0,0.0,0.0,579.3,2317.2,2053.9,2053.9
2025-02-01 15:56:00,0.0,2279.0,263.3,6200.0,0.0,0.0,569.8,2279.0,2015.7,2015.7
2025-02-01 16:11:00,0.0,2312.6,102.9,6200.0,0.0,0.0,578.2,2312.6,2209.7,2209.7
2025-02-01 16:26:00,0.0,2308.6,102.9,6200.0,0.0,0.0,577.1,2308.6,2205.7,2205.7
2025-02-01 16:41:00,0.0,2312.6,102.9,6200.0,0.0,0.0,578.2,2312.6,2209.7,2209.7
2025-02-01 16:56:00,0.0,2266.3,102.9,6200.0,0.0,0.0,566.6,2266.3,2163.4,2163.4
2025-02-01 17:11:00,0.0,2283.1,10.5,6200.0,0.0,0.0,570.8,2283.1,2272.6,2272.6
2025-02-01 17:26:00,0.0,2003.0,10.5,6200.0,0.0,0.0,500.8,2003.0,1992.5,1992.5
2025-02-01 17:41:00,0.0,1934.1,10.5,6200.0,0.0,0.0,482.6,1934.1,1923.6,1923.6
2025-02-01 17:56:00,0.0,1960.2,10.5,6200.0,0.0,0.0,489.1,1960.2,1949.7,1949.7
2025-02-01 18:11:00,0.0,1968.6,0.0,6200.0,0.0,0.0,491.2,1968.6,1968.6,1968.6
2025-02-01 18:26:00,0.0,1968.6,0.0,6200.0,0.0,0.0,491.2,1968.6,1968.6,1968.6
2025-02-01 18:41:00,0.0,1986.3,0.0,6200.0,0.0,0.0,495.7,1986.3,1986.3,1986.3
2025-02-01 18:56:00,0.0,1977.5,0.0,6200.0,0.0,0.0,493.4,1977.5,1977.5,1977.5
2025-02-01 19:11:00,0.0,2291.2,0.0,6200.0,0.0,0.0,572.2,2291.2,2291.2,2291.2
2025-02-01 19:26:00,0.0,2311.4,0.0,6200.0,0.0,0.0,577.3,2311.4,2311.4,2311.4
2025-02-01 19:41:00,0.0,2311.4,0.0,6200.0,0.0,0.0,577.3,2311.4,2311.4,2311.4
2025-02-01 19:56:00,0.0,2306.1,0.0,6200.0,0.0,0.0,575.9,2306.1,2306.1,2306.1
2025-02-01 20:11:00,0.0,2301.3,0.0,6200.0,0.0,0.0,574.8,2301.3,2301.3,2301.3
2025-02-01 20:26:00,0.0,2007.8,0.0,6200.0,0.0,0.0,501.0,2007.8,2007.8,2007.8
2025-02-01 20:41:00,0.0,1956.2,0.0,6200.0,0.0,0.0,489.0,1956.2,1956.2,1956.2
2025-02-01 20:56:00,0.0,1943.4,0.0,6200.0,0.0,0.0,485.9,1943.4,1943.4,1943.4
2025-02-01 21:11:00,0.0,1943.4,0.0,6200.0,0.0,0.0,485.9,1943.4,1943.4,1943.4
2025-02-01 21:26:00,0.0,1926.6,0.0,6200.0,0.0,0.0,481.6,1926.6,1926.6,1926.6
2025-02-01 21:41:00,0.0,1918.0,0.0,6200.0,0.0,0.0,479.5,1918.0,1918.0,1918.0
2025-02-01 21:56:00,0.0,1875.7,0.0,6200.0,0.0,0.0,468.9,1875.7,1875.7,1875.7
2025-02-01 22:11:00,0.0,1680.6,0.0,6200.0,0.0,0.0,420.2,1680.6,1680.6,1680.6
2025-02-01 22:26:00,0.0,1209.5,0.0,6200.0,0.0,0.0,302.4,1209.5,1209.5,1209.5
2025-02-01 22:41:00,0.0,1086.3,0.0,6200.0,0.0,0.0,271.6,1086.3,1086.3,1086.3
2025-02-01 22:56:00,0.0,1018.6,0.0,6200.0,0.0,0.0,254.6,1018.6,1018.6,1018.6
2025-02-01 23:11:00,0.0,954.9,0.0,6200.0,0.0,0.0,238.7,954.9,954.9,954.9
2025-02-01 23:26:00,0.0,1052.2,0.0,6200.0,0.0,0.0,263.0,1052.2,1052.2,1052.2
2025-02-01 23:41:00,0.0,1544.7,0.0,6200.0,0.0,0.0,386.2,1544.7,1544.7,1544.7
2025-02-01 23:56:00,0.0,1566.0,0.0,6200.0,0.0,0.0,391.5,1566.0,1566.0,1566.0
2025-02-02 00:11:00,0.0,1574.2,0.0,6200.0,0.0,0.0,393.6,1574.2,1574.2,1574.2
2025-02-02 00:26:00,0.0,1557.4,0.0,6200.0,0.0,0.0,389.4,1557.4,1557.4,1557.4
2025-02-02 00:41:00,0.0,1553.3,0.0,6200.0,0.0,0.0,388.3,1553.3,1553.3,1553.3
2025-02-02 00:56:00,0.0,1472.3,0.0,6200.0,0.0,0.0,368.1,1472.3,1472.3,1472.3
2025-02-02 01:11:00,0.0,1379.1,0.0,6200.0,0.0,0.0,344.8,1379.1,1379.1,1379.1
2025-02-02 01:26:00,0.0,1362.3,0.0,6200.0,0.0,0.0,340.6,1362.3,1362.3,1362.3
2025-02-02 01:41:00,0.0,1366.4,0.0,6200.0,0.0,0.0,341.6,1366.4,1366.4,1366.4
2025-02-02 01:56:00,0.0,1357.7,0.0,6200.0,0.0,0.0,339.4,1357.7,1357.7,1357.7
2025-02-02 02:11:00,0.0,1353.7,0.0,6200.0,0.0,0.0,338.4,1353.7,1353.7,1353.7
2025-02-02 02:26:00,0.0,1353.7,0.0,6200.0,0.0,0.0,338.4,1353.7,1353.7,1353.7
2025-02-02 02:41:00,0.0,1336.9,0.0,6200.0,0.0,0.0,334.2,1336.9,1336.9,1336.9
2025-02-02 02:56:00,0.0,1324.1,0.0,6200.0,0.0,0.0,331.0,1324.1,1324.1,1324.1
2025-02-02 03:11:00,0.0,1319.5,0.0,6200.0,0.0,0.0,329.9,1319.5,1319.5,1319.5
2025-02-02 03:26:00,0.0,1319.5,0.0,6200.0,0.0,0.0,329.9,1319.5,1319.5,1319.5
2025-02-02 03:41:00,0.0,1340.9,0.0,6200.0,0.0,0.0,335.2,1340.9,1340.9,1340.9
2025-02-02 03:56:00,0.0,1332.3,0.0,6200.0,0.0,0.0,333.1,1332.3,1332.3,1332.3
2025-02-02 04:11:00,0.0,1324.1,0.0,6200.0,0.0,0.0,331.0,1324.1,1324.1,1324.1
2025-02-02 04:26:00,0.0,1319.5,0.0,6200.0,0.0,0.0,329.9,1319.5,1319.5,1319.5
2025-02-02 04:41:00,0.0,1315.5,0.0,6200.0,0.0,0.0,328.9,1315.5,1315.5,1315.5
2025-02-02 04:56:00,0.0,1315.5,0.0,6200.0,0.0,0.0,328.9,1315.5,1315.5,1315.5
2025-02-02 05:11:00,0.0,1311.4,0.0,6200.0,0.0,0.0,327.9,1311.4,1311.4,1311.4
2025-02-02 05:26:00,0.0,1311.4,0.0,6200.0,0.0,0.0,327.9,1311.4,1311.4,1311.4
2025-02-02 05:41:00,0.0,1311.4,0.0,6200.0,0.0,0.0,327.9,1311.4,1311.4,1311.4
2025-02-02 05:56:00,0.0,1306.8,0.0,6200.0,0.0,0.0,326.7,1306.8,1306.8,1306.8
2025-02-02 06:11:00,0.0,1306.8,88.7,6200.0,0.0,0.0,326.7,1306.8,1218.1,1218.1
2025-02-02 06:26:00,0.0,1260.5,88.7,6200.0,0.0,0.0,315.1,1260.5,1171.8,1171.8
2025-02-02 06:41:00,0.0,1255.9,88.7,6200.0,0.0,0.0,314.0,1255.9,1167.2,1167.2
2025-02-02 06:56:00,0.0,1255.9,88.7,6200.0,0.0,0.0,314.0,1255.9,1167.2,1167.2
2025-02-02 07:11:00,0.0,1290.0,418.8,6200.0,0.0,0.0,322.5,1290.0,871.2,871.2
2025-02-02 07:26:00,0.0,1332.3,418.8,6200.0,0.0,0.0,333.1,1332.3,913.5,913.5
2025-02-02 07:41:00,0.0,1336.9,418.8,6200.0,0.0,0.0,334.2,1336.9,918.0,918.0
2025-02-02 07:56:00,0.0,1349.6,418.8,6200.0,0.0,0.0,337.4,1349.6,930.8,930.8
2025-02-02 08:11:00,0.0,1366.4,835.1,6200.0,0.0,0.0,341.6,1366.4,531.3,531.3
2025-02-02 08:26:00,0.0,1395.9,835.1,6200.0,0.0,0.0,349.0,1395.9,560.9,560.9
2025-02-02 08:41:00,0.0,1430.1,835.1,6200.0,0.0,0.0,357.5,1430.1,595.0,595.0
2025-02-02 08:56:00,0.0,1459.6,835.1,6200.0,0.0,0.0,364.9,1459.6,624.5,624.5
2025-02-02 09:11:00,0.0,1510.5,1176.3,6200.0,0.0,0.0,377.6,1510.5,334.2,334.2
2025-02-02 09:26:00,0.0,1536.0,1176.3,6200.0,0.0,0.0,384.0,1536.0,359.7,359.7
2025-02-02 09:41:00,0.0,1570.1,1176.3,6200.0,0.0,0.0,392.5,1570.1,393.8,393.8
2025-02-02 09:56:00,0.0,1599.7,1176.3,6200.0,0.0,0.0,399.9,1599.7,423.4,423.4
2025-02-02 10:11:00,0.0,1646.5,1422.1,6200.0,0.0,0.0,411.6,1646.5,224.4,224.4
2025-02-02 10:26:00,0.0,1701.5,1422.1,6200.0,0.0,0.0,425.4,1701.5,279.4,279.4
2025-02-02 10:41:00,0.0,1739.7,1422.1,6200.0,0.0,0.0,434.9,1739.7,317.6,317.6
2025-02-02 10:56:00,0.0,1761.1,1422.1,6200.0,0.0,0.0,440.3,1761.1,339.0,339.0
2025-02-02 11:11:00,0.0,1816.1,1533.7,6200.0,0.0,0.0,454.0,1816.1,282.4,282.4
2025-02-02 11:26:00,0.0,1901.2,1533.7,6200.0,0.0,0.0,475.3,1901.2,367.5,367.5
2025-02-02 11:41:00,0.0,1926.6,1533.7,6200.0,0.0,0.0,481.6,1926.6,392.9,392.9
2025-02-02 11:56:00,0.0,1366.4,1533.7,6200.0,0.0,0.0,341.6,1366.4,0.0,0.0
2025-02-02 12:11:00,0.0,1489.7,1531.5,6200.0,0.0,0.0,372.4,1489.7,0.0,0.0
2025-02-02 12:26:00,0.0,1888.4,1531.5,6200.0,0.0,0.0,472.1,1888.4,356.9,356.9
2025-02-02 12:41:00,0.0,1952.1,1531.5,6200.0,0.0,0.0,488.0,1952.1,420.6,420.6
2025-02-02 12:56:00,0.0,2011.7,1531.5,6200.0,0.0,0.0,502.9,2011.7,480.2,480.2
2025-02-02 13:11:00,0.0,2032.5,1470.6,6200.0,0.0,0.0,508.1,2032.5,561.9,561.9
2025-02-02 13:26:00,0.0,2041.2,1470.6,6200.0,0.0,0.0,510.3,2041.2,570.6,570.6
2025-02-02 13:41:00,0.0,2075.3,1470.6,6200.0,0.0,0.0,518.8,2075.3,604.7,604.7
2025-02-02 13:56:00,0.0,2168.5,1470.6,6200.0,0.0,0.0,542.1,2168.5,697.9,697.9
2025-02-02 14:11:00,0.0,2379.9,1289.4,6200.0,0.0,0.0,594.8,2379.9,1090.5,1090.5
2025-02-02 14:26:00,0.0,2414.7,1289.4,6200.0,0.0,0.0,603.5,2414.7,1125.3,1125.3
2025-02-02 14:41:00,0.0,2405.9,1289.4,6200.0,0.0,0.0,601.3,2405.9,1116.5,1116.5
2025-02-02 14:56:00,0.0,2397.0,1289.4,6200.0,0.0,0.0,599.1,2397.0,1107.6,1107.6
2025-02-02 15:11:00,0.0,2418.9,949.1,6200.0,0.0,0.0,604.6,2418.9,1469.7,1469.7
2025-02-02 15:26:00,0.0,2418.9,949.1,6200.0,0.0,0.0,604.6,2418.9,1469.7,1469.7
2025-02-02 15:41:00,0.0,2401.7,949.1,6200.0,0.0,0.0,600.3,2401.7,1452.6,1452.6
2025-02-02 15:56:00,0.0,2410.0,949.1,6200.0,0.0,0.0,602.4,2410.0,1460.9,1460.9
2025-02-02 16:11:00,0.0,2392.9,515.0,6200.0,0.0,0.0,598.1,2392.9,1877.9,1877.9
2025-02-02 16:26:00,0.0,2323.3,515.0,6200.0,0.0,0.0,580.8,2323.3,1808.4,1808.4
2025-02-02 16:41:00,0.0,2312.1,515.0,6200.0,0.0,0.0,578.0,2312.1,1797.2,1797.2
2025-02-02 16:56:00,0.0,2378.4,515.0,6200.0,0.0,0.0,594.5,2378.4,1863.4,1863.4
2025-02-02 17:11:00,0.0,2308.6,128.4,6200.0,0.0,0.0,577.1,2308.6,2180.2,2180.2
2025-02-02 17:26:00,0.0,1989.8,128.4,6200.0,0.0,0.0,497.4,1989.8,1861.4,1861.4
2025-02-02 17:41:00,0.0,1936.2,128.4,6200.0,0.0,0.0,483.1,1936.2,1807.8,1807.8
2025-02-02 17:56:00,0.0,1956.0,128.4,6200.0,0.0,0.0,488.1,1956.0,1827.6,1827.6
2025-02-02 18:11:00,0.0,1962.8,0.0,6200.0,0.0,0.0,489.8,1962.8,1962.8,1962.8
2025-02-02 18:26:00,0.0,1947.7,0.0,6200.0,0.0,0.0,486.0,1947.7,1947.7,1947.7
2025-02-02 18:41:00,0.0,1964.9,0.0,6200.0,0.0,0.0,490.3,1964.9,1964.9,1964.9
2025-02-02 18:56:00,0.0,1974.8,0.0,6200.0,0.0,0.0,492.8,1974.8,1974.8,1974.8
2025-02-02 19:11:00,0.0,1967.5,0.0,6200.0,0.0,0.0,491.0,1967.5,1967.5,1967.5
2025-02-02 19:26:00,0.0,1971.2,0.0,6200.0,0.0,0.0,491.9,1971.2,1971.2,1971.2
2025-02-02 19:41:00,0.0,1976.4,0.0,6200.0,0.0,0.0,493.2,1976.4,1976.4,1976.4
2025-02-02 19:56:00,0.0,1962.3,0.0,6200.0,0.0,0.0,489.7,1962.3,1962.3,1962.3
2025-02-02 20:11:00,0.0,1953.4,0.0,6200.0,0.0,0.0,487.4,1953.4,1953.4,1953.4
2025-02-02 20:26:00,0.0,1947.1,0.0,6200.0,0.0,0.0,485.9,1947.1,1947.1,1947.1
2025-02-02 20:41:00,0.0,1909.8,0.0,6200.0,0.0,0.0,477.4,1909.8,1909.8,1909.8
2025-02-02 20:56:00,0.0,1860.4,0.0,6200.0,0.0,0.0,465.1,1860.4,1860.4,1860.4
2025-02-02 21:11:00,0.0,1710.7,0.0,6200.0,0.0,0.0,427.7,1710.7,1710.7,1710.7
2025-02-02 21:26:00,0.0,1523.8,0.0,6200.0,0.0,0.0,380.9,1523.8,1523.8,1523.8
2025-02-02 21:41:00,0.0,1424.0,0.0,6200.0,0.0,0.0,356.0,1424.0,1424.0,1424.0
2025-02-02 21:56:00,0.0,1349.1,0.0,6200.0,0.0,0.0,337.3,1349.1,1349.1,1349.1
2025-02-02 22:11:00,0.0,1264.5,0.0,6200.0,0.0,0.0,316.1,1264.5,1264.5,1264.5
2025-02-02 22:26:00,0.0,929.4,0.0,6200.0,0.0,0.0,232.4,929.4,929.4,929.4
2025-02-02 22:41:00,0.0,835.2,0.0,6200.0,0.0,0.0,208.8,835.2,835.2,835.2
2025-02-02 22:56:00,0.0,760.4,0.0,6200.0,0.0,0.0,190.1,760.4,760.4,760.4
2025-02-02 23:11:00,0.0,722.2,0.0,6200.0,0.0,0.0,180.5,722.2,722.2,722.2
2025-02-02 23:26:00,0.0,801.1,0.0,6200.0,0.0,0.0,200.3,801.1,801.1,801.1
2025-02-02 23:41:00,0.0,1398.0,0.0,6200.0,0.0,0.0,349.5,1398.0,1398.0,1398.0
2025-02-02 23:56:00,0.0,1424.5,0.0,6200.0,0.0,0.0,356.1,1424.5,1424.5,1424.5
2025-02-03 00:11:00,0.0,1411.2,0.0,6200.0,0.0,0.0,352.8,1411.2,1411.2,1411.2
2025-02-03 00:26:00,0.0,1392.4,0.0,6200.0,0.0,0.0,348.1,1392.4,1392.4,1392.4
2025-02-03 00:41:00,0.0,1370.5,0.0,6200.0,0.0,0.0,342.6,1370.5,1370.5,1370.5
2025-02-03 00:56:00,0.0,1349.6,0.0,6200.0,0.0,0.0,337.4,1349.6,1349.6,1349.6
2025-02-03 01:11:00,0.0,1321.1,0.0,6200.0,0.0,0.0,330.3,1321.1,1321.1,1321.1
2025-02-03 01:26:00,0.0,1295.6,0.0,6200.0,0.0,0.0,323.9,1295.6,1295.6,1295.6
2025-02-03 01:41:00,0.0,1287.5,0.0,6200.0,0.0,0.0,321.9,1287.5,1287.5,1287.5
2025-02-03 01:56:00,0.0,1283.4,0.0,6200.0,0.0,0.0,320.9,1283.4,1283.4,1283.4
2025-02-03 02:11:00,0.0,1273.2,0.0,6200.0,0.0,0.0,318.3,1273.2,1273.2,1273.2
2025-02-03 02:26:00,0.0,1263.0,0.0,6200.0,0.0,0.0,315.8,1263.0,1263.0,1263.0
2025-02-03 02:41:00,0.0,1302.7,0.0,6200.0,0.0,0.0,325.7,1302.7,1302.7,1302.7
2025-02-03 02:56:00,0.0,1304.3,0.0,6200.0,0.0,0.0,326.1,1304.3,1304.3,1304.3
2025-02-03 03:11:00,0.0,1313.9,0.0,6200.0,0.0,0.0,328.5,1313.9,1313.9,1313.9
2025-02-03 03:26:00,0.0,1303.8,0.0,6200.0,0.0,0.0,325.9,1303.8,1303.8,1303.8
2025-02-03 03:41:00,0.0,1310.4,0.0,6200.0,0.0,0.0,327.6,1310.4,1310.4,1310.4
2025-02-03 03:56:00,0.0,1297.7,0.0,6200.0,0.0,0.0,324.4,1297.7,1297.7,1297.7
2025-02-03 04:11:00,0.0,1287.0,0.0,6200.0,0.0,0.0,321.7,1287.0,1287.0,1287.0
2025-02-03 04:26:00,0.0,1292.0,0.0,6200.0,0.0,0.0,323.0,1292.0,1292.0,1292.0
2025-02-03 04:41:00,0.0,1295.1,0.0,6200.0,0.0,0.0,323.8,1295.1,1295.1,1295.1
2025-02-03 04:56:00,0.0,1296.6,0.0,6200.0,0.0,0.0,324.2,1296.6,1296.6,1296.6
2025-02-03 05:11:00,0.0,1315.0,0.0,6200.0,0.0,0.0,328.7,1315.0,1315.0,1315.0
2025-02-03 05:26:00,0.0,1319.5,0.0,6200.0,0.0,0.0,329.9,1319.5,1319.5,1319.5
2025-02-03 05:41:00,0.0,1319.0,0.0,6200.0,0.0,0.0,329.8,1319.0,1319.0,1319.0
2025-02-03 05:56:00,0.0,1309.9,0.0,6200.0,0.0,0.0,327.5,1309.9,1309.9,1309.9
2025-02-03 06:11:00,0.0,1302.2,45.9,6200.0,0.0,0.0,325.6,1302.2,1256.3,1256.3
2025-02-03 06:26:00,0.0,1299.7,45.9,6200.0,0.0,0.0,324.9,1299.7,1253.8,1253.8
2025-02-03 06:41:00,0.0,1298.2,45.9,6200.0,0.0,0.0,324.5,1298.2,1252.3,1252.3
2025-02-03 06:56:00,0.0,1296.1,45.9,6200.0,0.0,0.0,324.0,1296.1,1250.2,1250.2
2025-02-03 07:11:00,0.0,1326.7,239.8,6200.0,0.0,0.0,331.7,1326.7,1086.8,1086.8
2025-02-03 07:26:00,0.0,1340.4,239.8,6200.0,0.0,0.0,335.1,1340.4,1100.6,1100.6
2025-02-03 07:41:00,0.0,1374.6,239.8,6200.0,0.0,0.0,343.6,1374.6,1134.7,1134.7
2025-02-03 07:56:00,0.0,1438.2,239.8,6200.0,0.0,0.0,359.6,1438.2,1198.4,1198.4
2025-02-03 08:11:00,0.0,1519.7,551.8,6200.0,0.0,0.0,379.9,1519.7,967.9,967.9
2025-02-03 08:26:00,0.0,1596.6,551.8,6200.0,0.0,0.0,399.1,1596.6,1044.8,1044.8
2025-02-03 08:41:00,0.0,1683.7,551.8,6200.0,0.0,0.0,420.9,1683.7,1131.9,1131.9
2025-02-03 08:56:00,0.0,1721.9,551.8,6200.0,0.0,0.0,430.5,1721.9,1170.1,1170.1
2025-02-03 09:11:00,0.0,1875.7,953.0,6200.0,0.0,0.0,468.9,1875.7,922.7,922.7
2025-02-03 09:26:00,0.0,1978.6,953.0,6200.0,0.0,0.0,494.6,1978.6,1025.6,1025.6
2025-02-03 09:41:00,0.0,2003.5,953.0,6200.0,0.0,0.0,500.9,2003.5,1050.6,1050.6
2025-02-03 09:56:00,0.0,1518.7,953.0,6200.0,0.0,0.0,379.7,1518.7,565.7,565.7
2025-02-03 10:11:00,0.0,1820.7,829.1,6200.0,0.0,0.0,455.2,1820.7,991.6,991.6
2025-02-03 10:26:00,0.0,2249.5,829.1,6200.0,0.0,0.0,562.4,2249.5,1420.4,1420.4
2025-02-03 10:41:00,0.0,2281.6,829.1,6200.0,0.0,0.0,570.4,2281.6,1452.5,1452.5
2025-02-03 10:56:00,0.0,2291.8,829.1,6200.0,0.0,0.0,572.9,2291.8,1462.7,1462.7
2025-02-03 11:11:00,0.0,2299.4,644.2,6200.0,0.0,0.0,574.9,2299.4,1655.2,1655.2
2025-02-03 11:26:00,0.0,2315.7,644.2,6200.0,0.0,0.0,578.9,2315.7,1671.5,1671.5
2025-02-03 11:41:00,0.0,2392.9,644.2,6200.0,0.0,0.0,598.1,2392.9,1748.7,1748.7
